날짜,예측_위반_건수,예측_하한,예측_상한
2025-02-17,115.00342120388886,72.32824982182147,154.86470844543985
2025-02-18,115.60378560233858,74.0965385642475,156.21800422192868
2025-02-19,114.56458044857436,75.69030831675174,154.85840030511363
2025-02-20,112.41540035871542,69.68019021539334,151.63380175686237
2025-02-21,116.33772052310522,76.32752544521264,159.19874772961512
2025-02-22,114.95420350932424,73.03087290577815,155.75209386141674
2025-02-23,115.39720239871409,75.96557038206649,162.34532012627596
2025-02-24,114.75205919749862,74.0510206472724,155.64579547569573
2025-02-25,116.06473458506878,76.152402237322,157.2182423735033
2025-02-26,115.76309664204197,73.034739915437,157.12845765875196
2025-02-27,114.36732144771997,73.99281543743302,156.94609009147283
2025-02-28,119.04864496676672,81.45884996708932,161.0440746864741
2025-03-01,118.4188154410742,78.40057859711723,161.2342448844042
2025-03-02,119.59876778077759,73.79395284406036,160.8120326716239
2025-03-03,119.66211623841173,76.78503286257607,159.4766695737923
2025-03-04,121.64299798744543,80.4513353199305,159.41655347565717
2025-03-05,121.9575910520863,81.85280057407282,162.7506989707596
2025-03-06,121.11475469520173,79.83252600523005,160.30515845053594
2025-03-07,126.27502627868809,84.11253273049343,167.58335603895665
2025-03-08,126.0403180482667,87.94191140564453,168.20783409264587
2025-03-09,127.52282927290231,85.18609362586001,166.19891085049483
2025-03-10,127.78876384138246,88.32017147414713,169.72894417000916
2025-03-11,129.86637979966028,88.35472734746148,167.06910482846652
2025-03-12,130.16768835092466,86.92134093694011,167.9175765718487
2025-03-13,129.1992448838858,85.5073765349845,170.9789165136386
2025-03-14,134.12126105015443,94.23001625205032,172.36305414508422
2025-03-15,133.53737705445468,93.57008498062045,175.28893288814254
2025-03-16,134.56360614549519,92.36398425151947,175.3963618377317
2025-03-17,134.27203893836352,93.48945087470203,174.64585369131237
2025-03-18,135.69883265033292,92.31849885139522,173.9053683254061
2025-03-19,135.26580251723325,93.19661956029762,174.36143360998327
2025-03-20,133.4910588913177,93.82705682775092,175.23493663662168
2025-03-21,137.5479211837179,95.80414189861796,176.45546643584828
2025-03-22,136.0544511512237,94.29169327675869,178.77438089484437
2025-03-23,136.1421219778852,98.6450660645041,180.78892764900002
2025-03-24,134.89921631874094,92.99091519054636,173.80539313333125
2025-03-25,135.37848485583578,95.51956629167843,176.730814071001
2025-03-26,134.01838990913282,89.67679937216056,174.66823238458664
2025-03-27,131.35338551446952,89.43454419994116,168.98280157981313
2025-03-28,134.57247349151612,94.74025973095571,177.31277833971527
2025-03-29,132.30838659910165,88.46490885004818,172.0076786648293
2025-03-30,131.70592386641658,92.55306233895217,171.3312867371261
2025-03-31,129.86503969185546,87.496121569244,171.34951652899878
2025-04-01,129.84822627947875,86.20749144291926,167.435328672246
2025-04-02,128.10152133523894,86.92947698440074,165.05532985490788
2025-04-03,125.16459897628486,83.23977233059375,163.79979368591188
2025-04-04,128.2291888903077,84.80625644894899,172.03276717312542
2025-04-05,125.92817916583006,88.13727874283418,167.5915116497396
2025-04-06,125.4039308778344,84.10406013173018,165.710673602728
2025-04-07,123.75140758486108,82.77528105811612,165.092437783401
2025-04-08,124.02565937156605,82.40175617968083,164.10268729240818
2025-04-09,122.66299189134072,83.04058428828912,164.9555001046475
2025-04-10,120.19127537189016,80.07603554665175,163.12011999701164
2025-04-11,123.78863415617504,83.19564752597529,166.87889006102137
2025-04-12,122.07286634836078,83.38621048678674,164.9030480954495
2025-04-13,122.17011452394064,81.60132045950498,160.53444009458912
2025-04-14,121.15838251094361,80.99766854093676,163.4563025757852
2025-04-15,122.07542862768527,78.65483883003581,162.3927143771494
2025-04-16,121.3403561464218,80.30593252096605,158.09262369265312
2025-04-17,119.46434561990614,77.84980886827151,160.1737706297872
2025-04-18,123.60975919835288,85.20674257507473,164.92016738314183
2025-04-19,122.37995611704385,82.9989502302673,161.0101287996189
2025-04-20,122.88833027230756,82.6422298132578,165.7862432521212
